node_id,depth,lp_bound,incumbent,branch_item,branch_t,direction,status,cg_iters,columns_added
0,0,1039.040684,inf,0,4,Y,BRANCHED_Y,1,0
1,1,171683.218316,inf,0,6,Y,BRANCHED_Y,1,0
2,1,1070.713129,inf,0,9,Y,BRANCHED_Y,1,0
5,2,1071.322434,inf,0,8,Y,BRANCHED_Y,2,2
6,2,1087.771459,inf,0,7,Y,BRANCHED_Y,1,0
7,3,1076.814281,inf,0,7,Y,BRANCHED_Y,1,0
8,3,1120.779516,inf,0,3,Y,BRANCHED_Y,1,0
11,4,86404.170198,inf,0,2,Y,BRANCHED_Y,3,8
12,4,1138.122348,inf,0,5,Y,BRANCHED_Y,1,0
9,3,1115.271147,inf,0,6,Y,BRANCHED_Y,1,0
10,3,1129.323169,inf,0,6,Y,BRANCHED_Y,1,0
19,4,1138.868542,inf,0,5,Y,BRANCHED_Y,1,0
20,4,1167.135351,inf,0,2,Y,BRANCHED_Y,1,0
13,4,121714.783313,inf,0,5,Y,BRANCHED_Y,1,0
14,4,1161.539562,inf,0,5,Y,BRANCHED_Y,1,0
21,4,1149.943940,inf,0,2,Y,BRANCHED_Y,1,0
22,4,1179.844435,inf,0,2,Y,BRANCHED_Y,1,0
17,5,395203.675545,inf,0,2,Y,BRANCHED_Y,1,0
18,5,1196.440476,inf,0,2,Y,BRANCHED_Y,1,0
23,5,59987.018127,inf,0,2,Y,BRANCHED_Y,1,0
24,5,1186.233280,inf,0,2,Y,BRANCHED_Y,1,0
31,5,601034.787155,inf,0,5,Y,BRANCHED_Y,1,0
32,5,1165.828843,inf,0,3,Y,BRANCHED_Y,1,0
29,5,1175.438055,inf,0,7,Y,BRANCHED_Y,1,0
30,5,1201.641527,inf,0,7,Y,BRANCHED_Y,1,0
45,6,121778.350836,inf,0,8,Y,BRANCHED_Y,1,0
46,6,1187.772951,inf,0,5,Y,BRANCHED_Y,2,4
25,5,601047.734959,inf,0,5,Y,BRANCHED_Y,1,0
26,5,1183.020254,inf,0,3,Y,BRANCHED_Y,1,0
47,6,42376.360272,inf,0,2,Y,BRANCHED_Y,1,0
48,6,1218.816070,inf,0,6,Y,BRANCHED_Y,1,0
33,5,601062.308080,inf,0,5,Y,BRANCHED_Y,1,0
34,5,1195.442366,inf,0,3,Y,BRANCHED_Y,1,0
57,6,121785.926074,inf,0,8,Y,BRANCHED_Y,1,0
58,6,1204.511375,inf,0,5,Y,BRANCHED_Y,1,0
41,6,601086.115657,inf,0,1,Y,BRANCHED_Y,1,0
42,6,1202.100721,inf,0,3,Y,BRANCHED_Y,1,0
53,7,1226.887817,inf,0,8,Y,BRANCHED_Y,2,3
54,7,1234.553519,inf,0,8,Y,BRANCHED_Y,1,0
65,6,121796.397355,inf,0,5,Y,BRANCHED_Y,1,0
66,6,1216.658826,inf,0,5,Y,BRANCHED_Y,1,0
37,6,836307.465903,inf,0,3,Y,BRANCHED_Y,1,0
38,6,1213.814813,inf,0,3,Y,BRANCHED_Y,1,0
49,6,1220.532074,inf,0,6,Y,BRANCHED_Y,1,0
50,6,1257.412398,inf,0,2,Y,BRANCHED_Y,1,0
73,7,221788.178912,inf,0,0,Y,BRANCHED_Y,1,0
74,7,1242.892074,inf,0,8,Y,BRANCHED_Y,1,0
69,7,1239.974944,inf,0,8,Y,BRANCHED_Y,1,0
70,7,1251.744930,inf,0,8,Y,BRANCHED_Y,1,0
85,7,557020.384924,inf,0,6,Y,BRANCHED_Y,2,4
86,7,1241.932790,inf,0,6,Y,BRANCHED_Y,1,0
81,7,1231.174682,inf,0,8,Y,BRANCHED_Y,1,0
82,7,1274.201714,inf,0,7,Z(7),BRANCHED_Z,1,0
61,7,42424.058511,inf,0,2,Y,BRANCHED_Y,1,0
62,7,1258.802473,inf,0,2,Y,BRANCHED_Y,1,0
87,7,1275.196217,inf,0,2,Y,BRANCHED_Y,1,0
88,7,1285.421724,inf,0,2,Y,BRANCHED_Y,1,0
75,8,212966.077144,inf,0,1,Y,BRANCHED_Y,1,0
76,8,1256.063524,inf,0,1,Y,BRANCHED_Y,1,0
103,8,1233.775861,inf,0,1,Y,BRANCHED_Y,1,0
104,8,1289.933730,inf,0,1,Y,BRANCHED_Y,1,0
119,9,1238.885214,inf,0,0,Y,BRANCHED_Y,1,0
120,9,1311.687057,inf,0,7,Z(7),BRANCHED_Z,1,0
77,8,1235.006258,inf,0,1,Y,BRANCHED_Y,1,0
78,8,1290.032664,inf,0,8,Z(8),BRANCHED_Z,1,0
127,9,1235.457923,inf,0,7,Z(8),BRANCHED_Z,1,0
128,9,1312.054815,inf,0,7,Z(8),BRANCHED_Z,1,0
131,10,1282.973518,inf,0,0,Y,BRANCHED_Y,1,0
132,10,inf,inf,,,,INFEASIBLE,0,0
123,10,162972.348576,inf,0,3,Z(3),BRANCHED_Z,2,7
124,10,1315.912241,inf,0,3,Z(3),BRANCHED_Z,1,0
95,8,212983.268554,inf,0,1,Y,BRANCHED_Y,1,0
96,8,1240.104972,inf,0,1,Y,BRANCHED_Y,1,0
143,9,1241.049073,inf,0,0,Y,BRANCHED_Y,1,0
144,9,1317.412890,inf,0,3,Z(5),BRANCHED_Z,1,0
145,10,10062.848274,inf,0,3,Z(3),BRANCHED_Z,1,0
146,10,1320.860838,inf,0,3,Z(3),BRANCHED_Z,1,0
101,8,86589.528183,inf,0,1,Y,BRANCHED_Y,2,2
102,8,1306.822440,inf,0,1,Y,BRANCHED_Y,1,0
93,8,1252.584636,inf,0,1,Y,BRANCHED_Y,1,0
94,8,1248.884825,inf,0,5,Z(6),BRANCHED_Z,1,0
159,9,1268.850636,inf,0,1,Y,BRANCHED_Y,2,3
160,9,1248.884825,inf,0,5,Z(7),BRANCHED_Z,1,0
163,10,1258.064166,inf,0,4,Z(5),BRANCHED_Z,1,0
164,10,1248.884825,inf,0,5,Z(5),BRANCHED_Z,1,0
167,11,1278.425736,inf,0,1,Y,BRANCHED_Y,2,1
168,11,inf,inf,,,,INFEASIBLE,0,0
97,8,1252.197669,inf,0,1,Y,BRANCHED_Y,2,8
98,8,1297.138946,inf,0,4,Z(5),BRANCHED_Z,1,0
171,9,1252.649334,inf,0,3,Z(8),BRANCHED_Z,2,1
172,9,1329.246226,inf,0,3,Z(8),BRANCHED_Z,1,0
157,9,104179.885867,inf,0,0,Y,BRANCHED_Y,2,5
158,9,1330.495832,inf,0,0,Y,BRANCHED_Y,1,0
175,10,1252.649334,inf,0,3,Z(6),BRANCHED_Z,1,0
176,10,4243.029915,inf,0,0,Y,BRANCHED_Y,2,3
183,11,1252.649334,inf,0,3,Z(7),BRANCHED_Z,1,0
184,11,1001181.099541,inf,0,0,Y,BRANCHED_Y,2,1
187,12,1252.649334,inf,0,6,Z(8),BRANCHED_Z,1,0
188,12,1001127.917872,inf,0,4,Z(5),BRANCHED_Z,2,1
191,13,1252.649334,inf,0,5,Z(8),BRANCHED_Z,1,0
192,13,inf,inf,,,,INFEASIBLE,0,0
195,14,83391.029642,inf,0,0,Y,BRANCHED_Y,2,6
196,14,1252.649334,inf,0,5,Z(5),BRANCHED_Z,2,1
199,15,1276.655152,inf,0,0,Y,BRANCHED_Y,2,5
200,15,inf,inf,,,,INFEASIBLE,0,0
117,9,10083.837020,inf,0,0,Y,BRANCHED_Y,2,11
118,9,1333.060343,inf,0,0,Y,BRANCHED_Y,2,5
89,7,601106.020503,inf,0,1,Y,BRANCHED_Y,3,4
90,7,1262.796919,inf,0,6,Y,BRANCHED_Y,1,0
165,11,1266.643529,inf,0,1,Y,BRANCHED_Y,2,1
166,11,1321.746636,inf,0,1,Y,BRANCHED_Y,3,2
109,8,792235.902269,inf,0,0,Y,BRANCHED_Y,3,11
110,8,1263.333089,inf,0,1,Y,BRANCHED_Y,1,0
209,8,1273.614834,inf,0,8,Z(9),BRANCHED_Z,1,0
210,8,1322.495873,inf,0,8,Z(9),BRANCHED_Z,1,0
217,9,1264.186994,inf,0,8,Z(9),BRANCHED_Z,1,0
218,9,1340.783887,inf,0,8,Z(9),BRANCHED_Z,1,0
223,10,121612.875977,inf,0,0,Y,BRANCHED_Y,1,0
224,10,1264.186994,inf,0,7,Z(7),BRANCHED_Z,1,0
229,11,1292.179451,inf,0,0,Y,BRANCHED_Y,1,0
230,11,1264.186994,inf,0,7,Z(8),BRANCHED_Z,1,0
233,12,1315.100430,inf,0,0,Y,BRANCHED_Y,1,0
234,12,inf,inf,,,,INFEASIBLE,0,0
211,12,1272.379420,inf,0,0,Y,BRANCHED_Y,2,4
212,12,1341.304827,inf,0,2,Z(2),BRANCHED_Z,2,4
161,10,1270.255574,inf,0,3,Z(7),BRANCHED_Z,1,0
162,10,1343.202953,inf,0,3,Z(7),BRANCHED_Z,2,1
241,11,1272.076467,inf,0,5,Z(7),BRANCHED_Z,1,0
242,11,1281.210738,inf,0,0,Y,BRANCHED_Y,2,1
245,12,1305.691038,inf,0,0,Y,BRANCHED_Y,1,0
246,12,1287.436976,inf,0,0,Y,BRANCHED_Y,1,0
237,13,1273.576987,inf,0,3,Z(3),BRANCHED_Z,1,0
238,13,1348.800473,inf,0,5,Z(5),BRANCHED_Z,1,0
253,14,571809.952263,inf,0,2,Z(2),BRANCHED_Z,1,0
254,14,290708.886777,inf,0,3,Z(7),BRANCHED_Z,1,0
219,9,1311.941249,inf,0,1,Y,BRANCHED_Y,3,9
220,9,1273.614834,inf,0,7,Z(8),BRANCHED_Z,1,0
263,10,1343.588431,inf,0,1,Y,BRANCHED_Y,2,2
264,10,inf,inf,,,,INFEASIBLE,0,0
105,8,1276.381286,inf,0,7,Z(8),BRANCHED_Z,2,1
106,8,1274.201714,inf,0,4,Z(5),BRANCHED_Z,1,0
269,9,1274.321264,inf,0,5,Z(8),BRANCHED_Z,2,1
270,9,1341.734719,inf,0,1,Y,BRANCHED_Y,1,0
271,10,1276.404197,inf,0,6,Z(6),BRANCHED_Z,1,0
272,10,1415.646863,inf,0,1,Y,BRANCHED_Y,1,0
111,8,933394.759077,inf,0,0,Y,BRANCHED_Y,1,0
112,8,1278.790504,inf,0,1,Y,BRANCHED_Y,1,0
267,9,1339.701105,inf,0,8,Y,BRANCHED_Y,1,0
268,9,inf,inf,,,,INFEASIBLE,0,0
275,11,1289.019562,inf,0,3,Z(6),BRANCHED_Z,1,0
276,11,1280.891392,inf,0,6,Z(8),BRANCHED_Z,2,5
201,16,79553.450217,inf,0,4,Z(4),BRANCHED_Z,2,3
202,16,1349.273470,inf,0,4,Z(4),BRANCHED_Z,2,8
169,12,1282.400973,inf,0,0,Y,BRANCHED_Y,2,10
170,12,1351.283041,inf,0,4,Z(4),BRANCHED_Z,2,4
281,9,1283.377239,inf,0,0,Y,BRANCHED_Y,2,2
282,9,1357.177630,inf,0,4,Z(5),BRANCHED_Z,1,0
287,12,1315.193148,inf,0,8,Y,BRANCHED_Y,3,4
288,12,inf,inf,,,,INFEASIBLE,1,0
247,12,39454.581080,inf,0,3,Z(3),BRANCHED_Z,3,11
248,12,1359.435446,inf,0,3,Z(3),BRANCHED_Z,1,0
293,13,79559.196038,inf,0,4,Z(4),BRANCHED_Z,2,1
294,13,1355.019291,inf,0,4,Z(4),BRANCHED_Z,2,1
135,11,54213.865878,inf,0,4,Z(5),BRANCHED_Z,1,0
136,11,1361.941260,inf,0,4,Z(5),BRANCHED_Z,1,0
297,10,133611.064892,inf,0,5,Z(6),BRANCHED_Z,1,0
298,10,1361.253345,inf,0,5,Z(6),BRANCHED_Z,1,0
113,8,601134.029829,inf,0,1,Y,BRANCHED_Y,1,0
114,8,1290.806245,inf,0,8,Z(9),BRANCHED_Z,1,0
251,13,133348.892477,inf,0,3,Z(3),BRANCHED_Z,1,0
252,13,1356.675936,inf,0,4,Z(6),BRANCHED_Z,2,8
285,12,1301.778205,inf,0,1,Y,BRANCHED_Y,2,4
286,12,1361.276179,inf,0,8,Y,BRANCHED_Y,1,0
121,9,1289.974698,inf,0,4,Z(5),BRANCHED_Z,2,1
122,9,1366.571590,inf,0,4,Z(5),BRANCHED_Z,1,0
331,10,1320.752549,inf,0,0,Y,BRANCHED_Y,1,0
332,10,70456.018693,inf,0,0,Y,BRANCHED_Y,2,1
129,9,1322.962433,inf,0,1,Y,BRANCHED_Y,2,1
130,9,1303.654614,inf,0,4,Z(6),BRANCHED_Z,1,0
321,9,1313.939267,inf,0,1,Y,BRANCHED_Y,2,2
322,9,1293.137286,inf,0,6,Z(8),BRANCHED_Z,2,1
231,12,101475.217690,inf,0,7,Z(8),BRANCHED_Z,1,0
232,12,1369.889100,inf,0,7,Z(8),BRANCHED_Z,1,0
345,10,1329.143854,inf,0,1,Y,BRANCHED_Y,3,11
346,10,inf,inf,,,,INFEASIBLE,0,0
173,9,1297.217838,inf,0,6,Z(7),BRANCHED_Z,3,2
174,9,1364.671951,inf,0,1,Y,BRANCHED_Y,1,0
353,10,1310.248973,inf,0,8,Z(8),BRANCHED_Z,1,0
354,10,201288.566776,inf,0,6,Z(6),BRANCHED_Z,2,2
327,13,1303.612794,inf,0,3,Z(5),BRANCHED_Z,2,1
328,13,1376.492695,inf,0,3,Z(5),BRANCHED_Z,2,7
361,14,1326.532742,inf,0,0,Y,BRANCHED_Y,2,2
362,14,1001290.446683,inf,0,0,Y,BRANCHED_Y,2,1
341,10,1303.654614,inf,0,4,Z(5),BRANCHED_Z,2,7
342,10,142444.327124,inf,0,0,Y,BRANCHED_Y,2,1
369,11,1305.509775,inf,0,5,Z(6),BRANCHED_Z,1,0
370,11,1371.187619,inf,0,1,Y,BRANCHED_Y,1,0
373,12,1316.465385,inf,0,2,Z(3),BRANCHED_Z,1,0
374,12,1314.472729,inf,0,1,Y,BRANCHED_Y,2,4
249,13,223598.131360,inf,0,3,Z(3),BRANCHED_Z,1,0
250,13,1372.353358,inf,0,5,Z(5),BRANCHED_Z,1,0
155,9,1309.358407,inf,0,0,Y,BRANCHED_Y,3,6
156,9,1385.209566,inf,0,7,Z(8),BRANCHED_Z,1,0
385,10,36596.741781,inf,0,7,Z(8),BRANCHED_Z,1,0
386,10,1388.792036,inf,0,7,Z(8),BRANCHED_Z,1,0
357,11,1340.153844,inf,0,1,Y,BRANCHED_Y,3,2
358,11,1314.350890,inf,0,3,Z(5),BRANCHED_Z,1,0
125,10,1311.687057,inf,0,3,Z(5),BRANCHED_Z,2,1
126,10,1311.687057,inf,0,4,Z(5),BRANCHED_Z,1,0
397,11,1311.687057,inf,0,4,Z(4),BRANCHED_Z,1,0
398,11,111654.313065,inf,0,0,Y,BRANCHED_Y,1,0
399,11,1311.687057,inf,0,6,Z(8),BRANCHED_Z,1,0
400,11,1334.496770,inf,0,0,Y,BRANCHED_Y,1,0
405,12,1354.287035,inf,0,0,Y,BRANCHED_Y,1,0
406,12,inf,inf,,,,INFEASIBLE,0,0
401,12,346935.243242,inf,0,0,Y,BRANCHED_Y,1,0
402,12,285527.057057,inf,0,0,Y,BRANCHED_Y,2,1
261,10,1313.055263,inf,0,3,Z(9),BRANCHED_Z,1,0
262,10,1389.652155,inf,0,3,Z(9),BRANCHED_Z,1,0
133,10,1358.269109,inf,0,5,Z(5),BRANCHED_Z,1,0
134,10,inf,inf,,,,INFEASIBLE,0,0
415,11,1313.055263,inf,0,5,Z(5),BRANCHED_Z,1,0
416,11,33704.387061,inf,0,0,Y,BRANCHED_Y,1,0
421,12,1313.275406,inf,0,3,Z(4),BRANCHED_Z,1,0
422,12,283533.574156,inf,0,0,Y,BRANCHED_Y,2,2
425,13,1328.245027,inf,0,0,Y,BRANCHED_Y,1,0
426,13,inf,inf,,,,INFEASIBLE,0,0
343,10,1314.338506,inf,0,5,Z(5),BRANCHED_Z,1,0
344,10,1390.935398,inf,0,5,Z(5),BRANCHED_Z,2,1
431,11,1326.303129,inf,0,6,Z(7),BRANCHED_Z,2,1
432,11,1341.172184,inf,0,0,Y,BRANCHED_Y,1,0
395,12,1314.906015,inf,0,5,Z(7),BRANCHED_Z,2,4
396,12,10225.523321,inf,0,1,Y,BRANCHED_Y,1,0
379,13,1317.108564,inf,0,0,Y,BRANCHED_Y,1,0
380,13,1389.999461,inf,0,2,Z(2),BRANCHED_Z,1,0
439,13,1325.861625,inf,0,2,Z(3),BRANCHED_Z,1,0
440,13,1323.868969,inf,0,1,Y,BRANCHED_Y,1,0
235,13,192454.433956,inf,0,6,Z(8),BRANCHED_Z,1,0
236,13,1391.372832,inf,0,3,Z(3),BRANCHED_Z,1,0
301,13,1318.410031,inf,0,3,Z(8),BRANCHED_Z,2,1
302,13,1357.830122,inf,0,8,Z(8),BRANCHED_Z,1,0
139,11,321877.579197,inf,0,2,Z(2),BRANCHED_Z,1,0
140,11,373960.321757,inf,0,4,Z(4),BRANCHED_Z,2,2
377,13,1319.107486,inf,0,1,Y,BRANCHED_Y,1,0
378,13,321918.963634,inf,0,0,Y,BRANCHED_Y,1,0
443,14,1317.444827,inf,0,3,Z(3),BRANCHED_Z,1,0
444,14,1393.529617,inf,0,5,Z(5),BRANCHED_Z,2,1
147,10,1317.937765,inf,0,4,Z(4),BRANCHED_Z,2,6
148,10,1340.454093,inf,0,0,Y,BRANCHED_Y,1,0
467,15,571859.393245,inf,0,2,Z(2),BRANCHED_Z,1,0
468,15,90770.244434,inf,0,5,Z(5),BRANCHED_Z,2,2
471,11,346940.693400,inf,0,0,Y,BRANCHED_Y,3,15
472,11,285521.678440,inf,0,0,Y,BRANCHED_Y,1,0
455,14,1328.625434,inf,0,1,Y,BRANCHED_Y,3,5
456,14,1370.927869,inf,0,1,Y,BRANCHED_Y,3,8
463,14,1322.270501,inf,0,0,Y,BRANCHED_Y,2,8
464,14,1393.062277,inf,0,2,Z(2),BRANCHED_Z,1,0
335,11,160109.141790,inf,0,2,Z(3),BRANCHED_Z,2,2
336,11,1393.367933,inf,0,3,Z(3),BRANCHED_Z,1,0
151,11,321895.083136,inf,0,2,Z(2),BRANCHED_Z,2,4
152,11,216424.974071,inf,0,4,Z(4),BRANCHED_Z,1,0
213,12,70445.236078,inf,0,0,Y,BRANCHED_Y,1,0
214,12,1394.227329,inf,0,0,Y,BRANCHED_Y,2,1
487,15,52833.153785,inf,0,2,Z(6),BRANCHED_Z,1,0
488,15,1396.719481,inf,0,0,Z(3),BRANCHED_Z,2,2
221,9,1339.092660,inf,0,5,Z(9),BRANCHED_Z,2,14
222,9,1322.495873,inf,0,7,Z(7),BRANCHED_Z,1,0
509,10,1332.452715,inf,0,7,Z(8),BRANCHED_Z,2,1
510,10,1322.495873,inf,0,6,Z(8),BRANCHED_Z,1,0
513,11,1349.267651,inf,0,1,Y,BRANCHED_Y,1,0
514,11,inf,inf,,,,INFEASIBLE,0,0
339,10,1323.414098,inf,0,3,Z(8),BRANCHED_Z,1,0
340,10,1400.010991,inf,0,3,Z(8),BRANCHED_Z,1,0
517,11,1323.414098,inf,0,7,Z(7),BRANCHED_Z,1,0
521,12,1330.511740,inf,0,3,Z(6),BRANCHED_Z,2,1
522,12,1323.414098,inf,0,3,Z(6),BRANCHED_Z,1,0
518,11,4337.501758,inf,0,0,Y,BRANCHED_Y,1,0
525,13,1323.414098,inf,0,5,Z(8),BRANCHED_Z,1,0
526,13,669521.996299,inf,0,4,Z(5),BRANCHED_Z,1,0
529,14,1358.646214,inf,0,0,Y,BRANCHED_Y,1,0
530,14,1371.107519,inf,0,0,Y,BRANCHED_Y,2,1
449,14,1326.504804,inf,0,0,Y,BRANCHED_Y,2,4
450,14,1399.395701,inf,0,2,Z(2),BRANCHED_Z,2,2
447,14,1328.001716,inf,0,1,Y,BRANCHED_Y,2,1
448,14,321928.359875,inf,0,0,Y,BRANCHED_Y,1,0
435,12,1332.421740,inf,0,4,Z(5),BRANCHED_Z,2,2
436,12,201319.677237,inf,0,0,Y,BRANCHED_Y,2,1
537,15,1326.841068,inf,0,4,Z(4),BRANCHED_Z,1,0
538,15,1402.925857,inf,0,5,Z(5),BRANCHED_Z,2,6
365,15,1327.110580,inf,0,7,Z(8),BRANCHED_Z,2,1
366,15,1399.433886,inf,0,5,Z(6),BRANCHED_Z,1,0
549,16,621895.900272,inf,0,2,Z(2),BRANCHED_Z,2,1
550,16,90779.640674,inf,0,5,Z(5),BRANCHED_Z,1,0
553,16,1369.866105,inf,0,8,Y,BRANCHED_Y,1,0
554,16,inf,inf,,,,INFEASIBLE,0,0
541,15,1331.666742,inf,0,0,Y,BRANCHED_Y,2,4
542,15,1402.458517,inf,0,2,Z(2),BRANCHED_Z,1,0
429,14,60163.720039,inf,0,4,Z(5),BRANCHED_Z,4,5
430,14,1404.945054,inf,0,4,Z(5),BRANCHED_Z,2,1
483,15,1332.977225,inf,0,0,Y,BRANCHED_Y,1,0
484,15,1401.948188,inf,0,5,Z(5),BRANCHED_Z,2,1
351,11,1332.042771,inf,0,0,Y,BRANCHED_Y,2,1
352,11,1402.425202,inf,0,5,Z(5),BRANCHED_Z,1,0
177,10,1329.246226,inf,0,5,Z(8),BRANCHED_Z,1,0
579,11,1342.782389,inf,0,5,Z(7),BRANCHED_Z,1,0
580,11,1329.246226,inf,0,5,Z(5),BRANCHED_Z,1,0
178,10,1368.785551,inf,0,0,Y,BRANCHED_Y,1,0
583,12,1345.537220,inf,0,4,Z(4),BRANCHED_Z,1,0
584,12,inf,inf,,,,INFEASIBLE,0,0
181,10,104251.790699,inf,0,5,Z(5),BRANCHED_Z,1,0
182,10,1408.603940,inf,0,5,Z(5),BRANCHED_Z,1,0
523,13,1330.511740,inf,0,5,Z(5),BRANCHED_Z,1,0
524,13,1001256.787083,inf,0,4,Z(5),BRANCHED_Z,2,1
593,14,1367.800613,inf,0,0,Y,BRANCHED_Y,2,1
594,14,1201225.540778,inf,0,5,Z(6),BRANCHED_Z,2,2
563,16,42289.782630,inf,0,3,Z(7),BRANCHED_Z,3,4
564,16,1406.115721,inf,0,0,Z(3),BRANCHED_Z,1,0
575,12,105814.077318,inf,0,5,Z(5),BRANCHED_Z,3,3
576,12,1406.264223,inf,0,5,Z(5),BRANCHED_Z,1,0
545,13,194313.260931,inf,0,0,Y,BRANCHED_Y,1,0
546,13,70495.348636,inf,0,0,Y,BRANCHED_Y,1,0
511,11,1381.093462,inf,0,5,Z(7),BRANCHED_Z,2,3
512,11,inf,inf,,,,INFEASIBLE,0,0
571,16,105640.049670,inf,0,5,Z(5),BRANCHED_Z,1,0
572,16,1408.216263,inf,0,5,Z(5),BRANCHED_Z,2,5
205,10,10154.846099,inf,0,4,Z(5),BRANCHED_Z,2,9
206,10,1412.858663,inf,0,4,Z(5),BRANCHED_Z,1,0
407,12,134470.503175,inf,0,4,Z(4),BRANCHED_Z,3,2
408,12,1402.630109,inf,0,4,Z(4),BRANCHED_Z,1,0
507,10,1345.877570,inf,0,5,Z(8),BRANCHED_Z,3,5
508,10,1363.487634,inf,0,1,Y,BRANCHED_Y,2,1
283,10,1340.153844,inf,0,1,Y,BRANCHED_Y,2,1
284,10,1385.095121,inf,0,4,Z(5),BRANCHED_Z,1,0
393,12,1340.605509,inf,0,5,Z(8),BRANCHED_Z,1,0
394,12,1417.202401,inf,0,5,Z(8),BRANCHED_Z,1,0
631,11,1340.605509,inf,0,3,Z(8),BRANCHED_Z,1,0
632,11,1417.202401,inf,0,3,Z(8),BRANCHED_Z,1,0
473,11,10162.031273,inf,0,3,Z(3),BRANCHED_Z,2,1
474,11,1420.043837,inf,0,2,Z(3),BRANCHED_Z,1,0
635,13,1350.925196,inf,0,6,Z(8),BRANCHED_Z,1,0
636,13,347056.518800,inf,0,0,Y,BRANCHED_Y,2,7
639,12,1340.605509,inf,0,5,Z(8),BRANCHED_Z,1,0
640,12,4330.986090,inf,0,0,Y,BRANCHED_Y,1,0
651,13,1356.293899,inf,0,6,Z(8),BRANCHED_Z,1,0
652,13,1340.605509,inf,0,5,Z(5),BRANCHED_Z,1,0
657,14,1364.611327,inf,0,0,Y,BRANCHED_Y,1,0
658,14,inf,inf,,,,INFEASIBLE,0,0
225,10,1397.510634,inf,0,0,Y,BRANCHED_Y,3,11
226,10,1340.783887,inf,0,7,Z(7),BRANCHED_Z,1,0
663,11,1365.917867,inf,0,3,Z(5),BRANCHED_Z,1,0
664,11,1340.783887,inf,0,6,Z(8),BRANCHED_Z,1,0
667,12,1379.203010,inf,0,3,Z(5),BRANCHED_Z,1,0
668,12,inf,inf,,,,INFEASIBLE,0,0
437,12,83675.892531,inf,0,3,Z(3),BRANCHED_Z,1,0
438,12,1417.343124,inf,0,3,Z(3),BRANCHED_Z,1,0
239,13,601265.385099,inf,0,0,Y,BRANCHED_Y,1,0
240,13,1343.647936,inf,0,3,Z(3),BRANCHED_Z,2,2
273,10,70465.224160,inf,0,0,Y,BRANCHED_Y,2,1
274,10,1414.215412,inf,0,0,Y,BRANCHED_Y,2,1
581,12,1351.166991,inf,0,6,Z(8),BRANCHED_Z,2,1
582,12,1001191.782886,inf,0,4,Z(5),BRANCHED_Z,1,0
243,11,1346.254049,inf,0,5,Z(5),BRANCHED_Z,2,1
244,11,1355.838302,inf,0,3,Z(3),BRANCHED_Z,1,0
265,11,1348.506483,inf,0,0,Y,BRANCHED_Y,1,0
266,11,1415.555663,inf,0,4,Z(8),BRANCHED_Z,1,0
677,14,238113.718568,inf,0,0,Y,BRANCHED_Y,1,0
678,14,290790.550070,inf,0,3,Z(7),BRANCHED_Z,3,6
587,13,346970.069124,inf,0,0,Y,BRANCHED_Y,2,11
588,13,285549.277896,inf,0,0,Y,BRANCHED_Y,1,0
627,11,1345.877570,inf,0,6,Z(6),BRANCHED_Z,2,5
628,11,36775.229867,inf,0,1,Y,BRANCHED_Y,1,0
703,12,1348.331497,inf,0,5,Z(7),BRANCHED_Z,2,3
704,12,1346.815240,inf,0,6,Z(9),BRANCHED_Z,1,0
687,12,1375.288171,inf,0,0,Y,BRANCHED_Y,1,0
688,12,1001279.039686,inf,0,2,Z(2),BRANCHED_Z,1,0
709,13,1358.556076,inf,0,8,Z(8),BRANCHED_Z,1,0
710,13,inf,inf,,,,INFEASIBLE,0,0
707,13,1348.731203,inf,0,6,Z(7),BRANCHED_Z,1,0
708,13,1495.244003,inf,0,0,Y,BRANCHED_Y,1,0
691,12,181385.950143,inf,0,5,Z(5),BRANCHED_Z,2,1
692,12,1419.633893,inf,0,5,Z(5),BRANCHED_Z,1,0
717,14,1349.310646,inf,0,6,Z(8),BRANCHED_Z,1,0
718,14,1001380.200693,inf,0,1,Y,BRANCHED_Y,2,1
255,14,666114.046200,inf,0,3,Z(3),BRANCHED_Z,1,0
256,14,inf,inf,,,,INFEASIBLE,0,0
515,12,1349.287563,inf,0,4,Z(8),BRANCHED_Z,2,1
516,12,1425.507188,inf,0,5,Z(5),BRANCHED_Z,1,0
291,17,566708.216970,inf,0,3,Z(4),BRANCHED_Z,2,1
292,17,643373.370772,inf,0,4,Z(5),BRANCHED_Z,3,19
731,13,1398.176878,inf,0,0,Y,BRANCHED_Y,3,8
732,13,658713.132535,inf,0,0,Y,BRANCHED_Y,1,0
725,15,1385.563261,inf,0,1,Y,BRANCHED_Y,2,8
726,15,inf,inf,,,,INFEASIBLE,1,0
647,14,1404.674543,inf,0,0,Y,BRANCHED_Y,1,0
648,14,inf,inf,,,,INFEASIBLE,0,0
683,13,1382.387201,inf,0,0,Y,BRANCHED_Y,1,0
684,13,inf,inf,,,,INFEASIBLE,0,0
295,13,346975.834668,inf,0,0,Y,BRANCHED_Y,2,1
296,13,285555.023717,inf,0,0,Y,BRANCHED_Y,1,0
409,13,163087.364592,inf,0,2,Z(3),BRANCHED_Z,1,0
410,13,1430.928256,inf,0,3,Z(3),BRANCHED_Z,1,0
309,14,566713.982514,inf,0,3,Z(4),BRANCHED_Z,1,0
