node_id,depth,lp_bound,incumbent,branch_item,branch_t,direction,status,cg_iters,columns_added
202,15,inf,inf,,,,INFEASIBLE,0,0
203,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
204,15,inf,inf,,,,INFEASIBLE,0,0
205,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
206,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
207,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
208,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
209,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
210,15,inf,inf,,,,INFEASIBLE,0,0
211,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
212,15,inf,inf,,,,INFEASIBLE,0,0
213,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
214,15,inf,inf,,,,INFEASIBLE,0,0
215,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
216,15,inf,inf,,,,INFEASIBLE,0,0
217,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
218,16,1235.457923,inf,0,7,F,BRANCHED_F,2,4
219,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
220,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
221,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
222,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
223,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
224,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
225,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
226,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
227,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
228,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
229,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
230,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
231,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
232,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
233,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
234,16,inf,inf,,,,INFEASIBLE,0,0
235,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
236,16,inf,inf,,,,INFEASIBLE,0,0
237,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
238,16,inf,inf,,,,INFEASIBLE,0,0
239,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
240,16,inf,inf,,,,INFEASIBLE,0,0
241,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
242,16,inf,inf,,,,INFEASIBLE,0,0
243,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
244,16,inf,inf,,,,INFEASIBLE,0,0
245,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
246,16,inf,inf,,,,INFEASIBLE,0,0
247,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
248,16,inf,inf,,,,INFEASIBLE,0,0
249,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
250,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
251,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
252,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
253,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
254,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
255,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
256,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
257,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
258,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
259,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
260,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
261,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
262,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
263,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
264,16,1235.457923,inf,0,7,F,BRANCHED_F,1,0
265,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
266,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
267,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
268,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
269,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
270,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
271,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
272,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
273,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
274,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
275,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
276,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
277,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
278,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
279,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
280,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
281,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
282,17,inf,inf,,,,INFEASIBLE,0,0
283,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
284,17,inf,inf,,,,INFEASIBLE,0,0
285,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
286,17,inf,inf,,,,INFEASIBLE,0,0
287,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
288,17,inf,inf,,,,INFEASIBLE,0,0
289,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
290,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
291,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
292,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
293,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
294,17,inf,inf,,,,INFEASIBLE,0,0
295,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
296,17,inf,inf,,,,INFEASIBLE,0,0
297,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
298,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
299,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
300,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
301,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
302,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
303,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
304,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
305,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
306,17,inf,inf,,,,INFEASIBLE,0,0
307,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
308,17,inf,inf,,,,INFEASIBLE,0,0
309,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
310,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
311,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
312,17,inf,inf,,,,INFEASIBLE,0,0
313,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
314,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
315,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
316,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
317,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
318,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
319,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
320,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
321,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
322,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
323,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
324,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
325,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
326,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
327,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
328,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
329,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
330,17,inf,inf,,,,INFEASIBLE,0,0
331,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
332,17,inf,inf,,,,INFEASIBLE,0,0
333,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
334,17,inf,inf,,,,INFEASIBLE,0,0
335,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
336,17,inf,inf,,,,INFEASIBLE,0,0
337,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
338,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
339,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
340,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
341,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
342,17,inf,inf,,,,INFEASIBLE,0,0
343,17,1235.457923,inf,0,4,F,BRANCHED_F,1,0
344,17,inf,inf,,,,INFEASIBLE,0,0
345,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
346,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
347,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
348,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
349,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
350,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
351,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
352,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
353,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
354,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
355,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
356,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
357,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
358,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
359,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
360,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
361,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
362,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
363,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
364,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
365,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
366,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
367,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
368,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
369,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
370,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
371,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
372,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
373,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
374,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
375,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
376,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
377,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
378,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
379,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
380,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
381,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
382,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
383,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
384,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
385,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
386,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
387,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
388,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
389,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
390,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
391,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
392,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
393,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
394,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
395,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
396,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
397,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
398,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
399,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
400,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
401,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
402,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
403,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
404,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
405,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
406,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
407,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
408,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
409,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
410,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
411,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
412,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
413,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
414,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
415,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
416,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
417,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
418,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
419,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
420,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
421,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
422,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
423,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
424,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
425,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
426,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
427,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
428,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
429,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
430,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
431,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
432,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
433,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
434,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
435,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
436,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
437,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
438,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
439,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
440,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
441,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
442,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
443,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
444,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
445,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
446,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
447,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
448,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
449,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
450,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
451,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
452,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
453,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
454,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
455,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
456,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
457,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
458,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
459,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
460,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
461,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
462,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
463,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
464,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
465,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
466,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
467,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
468,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
469,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
470,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
471,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
472,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
473,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
474,18,1235.457923,inf,0,5,F,BRANCHED_F,1,0
475,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
476,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
477,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
478,19,inf,inf,,,,INFEASIBLE,0,0
479,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
480,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
481,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
482,19,inf,inf,,,,INFEASIBLE,0,0
483,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
484,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
485,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
486,19,inf,inf,,,,INFEASIBLE,0,0
487,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
488,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
489,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
490,19,inf,inf,,,,INFEASIBLE,0,0
491,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
492,19,inf,inf,,,,INFEASIBLE,0,0
493,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
494,19,inf,inf,,,,INFEASIBLE,0,0
495,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
496,19,inf,inf,,,,INFEASIBLE,0,0
497,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
498,19,inf,inf,,,,INFEASIBLE,0,0
499,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
500,19,inf,inf,,,,INFEASIBLE,0,0
501,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
502,19,inf,inf,,,,INFEASIBLE,0,0
503,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
