node_id,cg_iter,rmp_obj,num_columns,min_rc,columns_added
274,0,1237.618314,20,0.000000,0
275,0,1243.285241,20,0.000000,0
276,0,1239.172219,20,0.000000,0
277,0,1242.602286,20,0.000000,0
278,0,1237.618314,20,0.000000,0
279,0,1247.490741,20,0.000000,0
280,0,1244.701673,20,0.000000,0
281,0,1237.618314,20,0.000000,0
283,0,1242.534548,20,0.000000,0
285,0,1237.618314,20,0.000000,0
287,0,1239.172219,20,0.000000,0
289,0,1242.602286,20,0.000000,0
290,0,1237.618314,20,0.000000,0
291,0,1243.285241,20,0.000000,0
292,0,1239.172219,20,0.000000,0
293,0,1237.618314,20,0.000000,0
295,0,1239.172219,20,0.000000,0
297,0,1240.894899,20,0.000000,0
298,0,1235.457923,20,0.000000,0
299,0,1240.894899,20,0.000000,0
300,0,1235.457923,20,0.000000,0
301,0,1240.894899,20,0.000000,0
302,0,1235.457923,20,0.000000,0
303,0,1240.894899,20,0.000000,0
304,0,1235.457923,20,0.000000,0
305,0,1235.457923,20,0.000000,0
307,0,1235.457923,20,0.000000,0
309,0,1240.894899,20,0.000000,0
310,0,1235.457923,20,0.000000,0
311,0,1235.457923,20,0.000000,0
313,0,1240.894899,20,0.000000,0
314,0,1235.910927,20,0.000000,0
315,0,1241.225887,20,0.000000,0
316,0,1238.436819,20,0.000000,0
317,0,1240.894899,20,0.000000,0
318,0,1235.910927,20,0.000000,0
319,0,1245.100399,20,0.000000,0
320,0,1242.311331,20,0.000000,0
321,0,1240.894899,20,0.000000,0
322,0,1235.910927,20,0.000000,0
323,0,1240.894899,20,0.000000,0
324,0,1236.781877,20,0.000000,0
325,0,1240.894899,20,0.000000,0
326,0,1235.910927,20,0.000000,0
327,0,1245.100399,20,0.000000,0
328,0,1242.311331,20,0.000000,0
329,0,1235.910927,20,0.000000,0
331,0,1238.436819,20,0.000000,0
333,0,1235.910927,20,0.000000,0
335,0,1236.781877,20,0.000000,0
337,0,1240.894899,20,0.000000,0
338,0,1235.910927,20,0.000000,0
339,0,1240.894899,20,0.000000,0
340,0,1236.781877,20,0.000000,0
341,0,1235.910927,20,0.000000,0
343,0,1236.781877,20,0.000000,0
345,0,1242.602286,20,0.000000,0
346,0,1242.602286,20,0.000000,0
347,0,1237.618314,20,0.000000,0
348,0,1237.618314,20,0.000000,0
349,0,1245.323616,20,0.000000,0
350,0,1245.323616,20,0.000000,0
351,0,1242.534548,20,0.000000,0
352,0,1242.534548,20,0.000000,0
353,0,1242.602286,20,0.000000,0
354,0,1242.602286,20,0.000000,0
355,0,1237.618314,20,0.000000,0
356,0,1237.618314,20,0.000000,0
357,0,1249.948240,20,0.000000,0
358,0,1247.520408,20,0.000000,0
359,0,1247.159172,20,0.000000,0
360,0,1244.731340,20,0.000000,0
361,0,1242.602286,20,0.000000,0
362,0,1242.602286,20,0.000000,0
363,0,1237.618314,20,0.000000,0
364,0,1237.618314,20,0.000000,0
365,0,1248.036191,20,0.000000,0
366,0,1243.285241,20,0.000000,0
367,0,1245.247123,20,0.000000,0
368,0,1239.172219,20,0.000000,0
369,0,1242.602286,20,0.000000,0
370,0,1242.602286,20,0.000000,0
371,0,1237.618314,20,0.000000,0
372,0,1237.618314,20,0.000000,0
373,0,1248.036191,20,0.000000,0
374,0,1247.490741,20,0.000000,0
375,0,1245.247123,20,0.000000,0
376,0,1244.701673,20,0.000000,0
377,0,1237.618314,20,0.000000,0
378,0,1237.618314,20,0.000000,0
379,0,1242.534548,20,0.000000,0
380,0,1242.534548,20,0.000000,0
381,0,1237.618314,20,0.000000,0
382,0,1237.618314,20,0.000000,0
383,0,1245.247123,20,0.000000,0
384,0,1239.172219,20,0.000000,0
385,0,1242.602286,20,0.000000,0
386,0,1242.602286,20,0.000000,0
387,0,1237.618314,20,0.000000,0
388,0,1237.618314,20,0.000000,0
389,0,1243.285241,20,0.000000,0
390,0,1243.285241,20,0.000000,0
391,0,1239.172219,20,0.000000,0
392,0,1239.172219,20,0.000000,0
393,0,1237.618314,20,0.000000,0
394,0,1237.618314,20,0.000000,0
395,0,1239.172219,20,0.000000,0
396,0,1239.172219,20,0.000000,0
397,0,1240.894899,20,0.000000,0
398,0,1240.894899,20,0.000000,0
399,0,1235.457923,20,0.000000,0
400,0,1235.457923,20,0.000000,0
401,0,1240.894899,20,0.000000,0
402,0,1240.894899,20,0.000000,0
403,0,1235.457923,20,0.000000,0
404,0,1235.457923,20,0.000000,0
405,0,1240.894899,20,0.000000,0
406,0,1240.894899,20,0.000000,0
407,0,1235.457923,20,0.000000,0
408,0,1235.457923,20,0.000000,0
409,0,1240.894899,20,0.000000,0
410,0,1240.894899,20,0.000000,0
411,0,1235.457923,20,0.000000,0
412,0,1235.457923,20,0.000000,0
413,0,1235.457923,20,0.000000,0
414,0,1235.457923,20,0.000000,0
415,0,1235.457923,20,0.000000,0
416,0,1235.457923,20,0.000000,0
417,0,1240.894899,20,0.000000,0
418,0,1240.894899,20,0.000000,0
419,0,1235.457923,20,0.000000,0
420,0,1235.457923,20,0.000000,0
421,0,1235.457923,20,0.000000,0
422,0,1235.457923,20,0.000000,0
423,0,1240.894899,20,0.000000,0
424,0,1240.894899,20,0.000000,0
425,0,1235.910927,20,0.000000,0
426,0,1235.910927,20,0.000000,0
427,0,1241.225887,20,0.000000,0
428,0,1241.225887,20,0.000000,0
429,0,1238.436819,20,0.000000,0
430,0,1238.436819,20,0.000000,0
431,0,1240.894899,20,0.000000,0
432,0,1240.894899,20,0.000000,0
433,0,1235.910927,20,0.000000,0
434,0,1235.910927,20,0.000000,0
435,0,1245.100399,20,0.000000,0
436,0,1245.100399,20,0.000000,0
437,0,1242.311331,20,0.000000,0
438,0,1242.311331,20,0.000000,0
439,0,1240.894899,20,0.000000,0
440,0,1240.894899,20,0.000000,0
441,0,1235.910927,20,0.000000,0
442,0,1235.910927,20,0.000000,0
443,0,1242.783480,20,0.000000,0
444,0,1240.894899,20,0.000000,0
445,0,1239.994412,20,0.000000,0
446,0,1236.781877,20,0.000000,0
447,0,1240.894899,20,0.000000,0
448,0,1240.894899,20,0.000000,0
449,0,1235.910927,20,0.000000,0
450,0,1235.910927,20,0.000000,0
451,0,1245.100399,20,0.000000,0
452,0,1245.100399,20,0.000000,0
453,0,1242.311331,20,0.000000,0
454,0,1242.311331,20,0.000000,0
455,0,1235.910927,20,0.000000,0
456,0,1235.910927,20,0.000000,0
457,0,1238.436819,20,0.000000,0
458,0,1238.436819,20,0.000000,0
459,0,1235.910927,20,0.000000,0
460,0,1235.910927,20,0.000000,0
461,0,1239.994412,20,0.000000,0
462,0,1236.781877,20,0.000000,0
463,0,1240.894899,20,0.000000,0
464,0,1240.894899,20,0.000000,0
465,0,1235.910927,20,0.000000,0
466,0,1235.910927,20,0.000000,0
467,0,1240.894899,20,0.000000,0
468,0,1240.894899,20,0.000000,0
469,0,1236.781877,20,0.000000,0
470,0,1236.781877,20,0.000000,0
471,0,1235.910927,20,0.000000,0
472,0,1235.910927,20,0.000000,0
473,0,1236.781877,20,0.000000,0
474,0,1236.781877,20,0.000000,0
475,0,1242.602286,20,0.000000,0
476,0,1242.602286,20,0.000000,0
477,0,1242.602286,20,0.000000,0
479,0,1237.618314,20,0.000000,0
480,0,1237.618314,20,0.000000,0
481,0,1237.618314,20,0.000000,0
483,0,1247.705998,20,0.000000,0
484,0,1245.323616,20,0.000000,0
485,0,1245.323616,20,0.000000,0
487,0,1244.916930,20,0.000000,0
488,0,1242.534548,20,0.000000,0
489,0,1242.534548,20,0.000000,0
491,0,1242.602286,20,0.000000,0
493,0,1242.602286,20,0.000000,0
495,0,1237.618314,20,0.000000,0
497,0,1237.618314,20,0.000000,0
499,0,1249.948240,20,0.000000,0
501,0,1247.520408,20,0.000000,0
503,0,1247.159172,20,0.000000,0
505,0,1244.731340,20,0.000000,0
507,0,1242.602286,20,0.000000,0
509,0,1242.602286,20,0.000000,0
511,0,1237.618314,20,0.000000,0
513,0,1237.618314,20,0.000000,0
515,0,1248.036191,20,0.000000,0
517,0,1243.285241,20,0.000000,0
519,0,1245.247123,20,0.000000,0
521,0,1239.172219,20,0.000000,0
523,0,1242.602286,20,0.000000,0
525,0,1242.602286,20,0.000000,0
527,0,1237.618314,20,0.000000,0
529,0,1237.618314,20,0.000000,0
531,0,1248.036191,20,0.000000,0
533,0,1247.490741,20,0.000000,0
535,0,1245.247123,20,0.000000,0
537,0,1244.701673,20,0.000000,0
539,0,1237.618314,20,0.000000,0
540,0,1237.618314,20,0.000000,0
541,0,1237.618314,20,0.000000,0
543,0,1244.916930,20,0.000000,0
544,0,1242.534548,20,0.000000,0
545,0,1242.534548,20,0.000000,0
547,0,1237.618314,20,0.000000,0
549,0,1237.618314,20,0.000000,0
551,0,1245.247123,20,0.000000,0
553,0,1239.172219,20,0.000000,0
555,0,1242.602286,20,0.000000,0
556,0,1242.602286,20,0.000000,0
557,0,1242.602286,20,0.000000,0
559,0,1237.618314,20,0.000000,0
560,0,1237.618314,20,0.000000,0
561,0,1237.618314,20,0.000000,0
563,0,1245.090783,20,0.000000,0
564,0,1243.285241,20,0.000000,0
565,0,1243.285241,20,0.000000,0
567,0,1242.301715,20,0.000000,0
568,0,1239.172219,20,0.000000,0
569,0,1239.172219,20,0.000000,0
571,0,1237.618314,20,0.000000,0
572,0,1237.618314,20,0.000000,0
573,0,1237.618314,20,0.000000,0
575,0,1242.301715,20,0.000000,0
576,0,1239.172219,20,0.000000,0
577,0,1239.172219,20,0.000000,0
579,0,1240.894899,20,0.000000,0
580,0,1240.894899,20,0.000000,0
581,0,1240.894899,20,0.000000,0
583,0,1235.457923,20,0.000000,0
584,0,1235.457923,20,0.000000,0
585,0,1235.457923,20,0.000000,0
587,0,1240.894899,20,0.000000,0
589,0,1240.894899,20,0.000000,0
591,0,1235.457923,20,0.000000,0
593,0,1235.457923,20,0.000000,0
595,0,1240.894899,20,0.000000,0
597,0,1240.894899,20,0.000000,0
599,0,1235.457923,20,0.000000,0
601,0,1235.457923,20,0.000000,0
603,0,1240.894899,20,0.000000,0
605,0,1240.894899,20,0.000000,0
607,0,1235.457923,20,0.000000,0
609,0,1235.457923,20,0.000000,0
611,0,1235.457923,20,0.000000,0
612,0,1235.457923,20,0.000000,0
613,0,1235.457923,20,0.000000,0
615,0,1235.457923,20,0.000000,0
617,0,1235.457923,20,0.000000,0
619,0,1240.894899,20,0.000000,0
620,0,1240.894899,20,0.000000,0
621,0,1240.894899,20,0.000000,0
623,0,1235.457923,20,0.000000,0
624,0,1235.457923,20,0.000000,0
625,0,1235.457923,20,0.000000,0
627,0,1235.457923,20,0.000000,0
628,0,1235.457923,20,0.000000,0
629,0,1235.457923,20,0.000000,0
631,0,1240.894899,20,0.000000,0
632,0,1240.894899,20,0.000000,0
633,0,1240.894899,20,0.000000,0
635,0,1235.910927,20,0.000000,0
636,0,1235.910927,20,0.000000,0
637,0,1235.910927,20,0.000000,0
639,0,1242.880829,20,0.000000,0
640,0,1241.225887,20,0.000000,0
641,0,1241.225887,20,0.000000,0
643,0,1240.091761,20,0.000000,0
644,0,1238.436819,20,0.000000,0
645,0,1238.436819,20,0.000000,0
647,0,1240.894899,20,0.000000,0
649,0,1240.894899,20,0.000000,0
651,0,1235.910927,20,0.000000,0
653,0,1235.910927,20,0.000000,0
655,0,1245.100399,20,0.000000,0
657,0,1245.100399,20,0.000000,0
659,0,1242.311331,20,0.000000,0
661,0,1242.311331,20,0.000000,0
663,0,1240.894899,20,0.000000,0
665,0,1240.894899,20,0.000000,0
667,0,1235.910927,20,0.000000,0
669,0,1235.910927,20,0.000000,0
671,0,1242.783480,20,0.000000,0
673,0,1240.894899,20,0.000000,0
675,0,1239.994412,20,0.000000,0
677,0,1236.781877,20,0.000000,0
679,0,1240.894899,20,0.000000,0
681,0,1240.894899,20,0.000000,0
683,0,1235.910927,20,0.000000,0
685,0,1235.910927,20,0.000000,0
687,0,1245.100399,20,0.000000,0
689,0,1245.100399,20,0.000000,0
691,0,1242.311331,20,0.000000,0
693,0,1242.311331,20,0.000000,0
695,0,1235.910927,20,0.000000,0
696,0,1235.910927,20,0.000000,0
697,0,1235.910927,20,0.000000,0
699,0,1240.091761,20,0.000000,0
700,0,1238.436819,20,0.000000,0
701,0,1238.436819,20,0.000000,0
703,0,1235.910927,20,0.000000,0
705,0,1235.910927,20,0.000000,0
707,0,1239.994412,20,0.000000,0
709,0,1236.781877,20,0.000000,0
711,0,1240.894899,20,0.000000,0
712,0,1240.894899,20,0.000000,0
713,0,1240.894899,20,0.000000,0
715,0,1235.910927,20,0.000000,0
716,0,1235.910927,20,0.000000,0
717,0,1235.910927,20,0.000000,0
719,0,1241.225887,20,0.000000,0
720,0,1240.894899,20,0.000000,0
721,0,1240.894899,20,0.000000,0
723,0,1238.436819,20,0.000000,0
724,0,1236.781877,20,0.000000,0
725,0,1236.781877,20,0.000000,0
727,0,1235.910927,20,0.000000,0
728,0,1235.910927,20,0.000000,0
729,0,1235.910927,20,0.000000,0
731,0,1238.436819,20,0.000000,0
732,0,1236.781877,20,0.000000,0
733,0,1236.781877,20,0.000000,0
735,0,1242.602286,20,0.000000,0
